,ID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
35,35,0.0,0.776,0.224,0.9776,0.0028240226674824953,0.024924516677856445,0.9722514748573303,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-02,5.0,"
As I was drinking this I kept adding water and I enjoyed the taste even as it became more diluted. It says you can mix a packet with 8 or 16 ounces of water, and both do work for me. This dissolved in a glass of water to my satisfaction just stirring with a spoon, but a shaker jar will work as well. I feel satiated after one glass and I’m hydrated. I like the B vitamins, and vitamin C as well as the electrolytes. Only 10 calories, 2.5 g sugar and I love the flavor. Very satisfying!
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
36,36,0.0,0.849,0.151,0.743,0.005533919204026461,0.13208961486816406,0.8623765110969543,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-02,5.0,"
The hydration plus chocolate are powder packets you add to water or milk. Liquid can be warm or cold. I added a pack of the powder to water. Takes a bit to fully dissolve by stirring. Drink tastes like thin chocolate milk. It's good.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
37,37,0.055,0.684,0.26,0.966,0.01853277161717415,0.09812595695257187,0.8833412528038025,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-15,5.0,"
This is kind of an odd flavor for a hydration drink, but it tastes great and chocolate lovers will really enjoy it!It's got a great chocolate taste. My only complaint is that you mix it with 8 oz of water, which is a fairly small serving if you're trying to rehydrate, but of course you can just drink water after this,
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
38,38,0.078,0.558,0.364,0.8271,0.00968410074710846,0.08746559917926788,0.902850329875946,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-02,5.0,"
This it great when you are dieting. Low calories and not bad protein. The taste isn't to bad either
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
39,39,0.17,0.672,0.158,-0.1772,0.8771246671676636,0.10699384659528732,0.0158814936876297,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-01-31,3.0,"
Wanting to add this to my morning routine but failed miserably. First off, I’m not a big fan of super sweet food/drinks so this is definitely not for me. You can suggest add more water then, but I did and it ends up tasting like a washed up chocolate drink. I also taste the strong salt on it so it’s like drinking a very sweet and salty drink for me. Strange flavor. The sodium content is 250mg though it’s medically considered low dose, for those who have sensitive taste buds you will definitely notice it.Also this uses sucralose as a sweetener so if you’re not a fan of it just fyi.Did it gives me the extra boost for my day? Unfortunately it gives me a headache that I have to drink tons of water to washed it down my body, half my day I have to deal with the headache and I’m not the kind who can take pain killer coz it gives me tummy ache so I just have to deal with it.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
40,40,0.052,0.679,0.27,0.965,0.008495795540511608,0.027155375108122826,0.9643487930297852,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-15,5.0,"
I wasn't sure if these were going to be something I liked at first because I've tried other chocolate supplements in the past and they just weren't very good. This is way different and SO delicious and also makes me feel hydrated and energized. Really fresh, chocolate milk tasting beverage that is easy to drink and keep myself hydrate and get those electrolytes back! Surprisingly great. Would purchase again
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
41,41,0.0,0.83,0.17,0.5106,0.05471063032746315,0.22316649556159973,0.722122848033905,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-04,5.0,"




                    The media could not be loaded.
                



 Watch my speed up unboxing video. I like this product in my coffee and milk. Recommended brand.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
42,42,0.121,0.802,0.077,-0.1088,0.8245242238044739,0.156924769282341,0.018551073968410492,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-10,3.0,"
My husband says it tastes like chocolate milk. I guess it does...kind of. Buy I don't like the taste much on its own  and it didn't mix that well.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
43,43,0.065,0.867,0.068,0.1771,0.9406749606132507,0.05258645489811897,0.006738538388162851,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-18,1.0,"
There are no redeeming qualities to this product.It doesn’t mix well in a glass, you have to put it in a bottle and shake it to get it to mix, otherwise there is a ton of floating gunk in your cup or mug. Even in a bottle it leaves these white gritty pieces (and all the chocolate gunk too).It tastes like Tootsie Roll tried to make hot chocolate powder. It kind of tastes like hot chocolate mix with that strange not-quite chocolate taste. At first, I thought it “wasn’t that bad” but then the aftertaste of salt happened. After drinking it, it leaves a gross salty chocolaty flavor in your mouth that you have to brush your teeth to be rid of.I drank a full 8 oz glass to see if it seemed to help with hydration. It made me nauseous and queasy the rest of the day.It is NOT satisfying or thirst quenching. When I finish a workout or feel thirsty, it is NOT something I want to reach for. I tried a couple times but just can’t think of any benefit of this mix.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
44,44,0.0,0.744,0.256,0.9451,0.0016417796723544598,0.008950486779212952,0.9894077181816101,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-14,5.0,"
Hydro MATE chocolate hydration drink mix is AMAZING! I was surprised that the chocolate flavor was a good as it was!  Great taste and good way to start the day. I drink mine cold but I can see drinking it hot as hot chocolate. I need to mix with coffee to see how it'll taste.Pros:- Flavor- Mix well- Keto Friendly
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
45,45,0.071,0.767,0.162,0.4939,0.6554922461509705,0.2792815864086151,0.06522620469331741,My-Whey-Portable-Supplement-Keychain,2022-11-16,3.0,"
great size. However, you need to be extra careful putting the bottom lid on. lets just say that protein powder all over the front seat of the car is messy...
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
46,46,0.0,0.805,0.195,0.6534,0.0014079856919124722,0.046450238674879074,0.9521417617797852,My-Whey-Portable-Supplement-Keychain,2022-07-04,5.0,"
I travel often and I’m able to put my protein or my pre-workout in these and fly with them no problem. Highly recommend these!
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
47,47,0.0,1.0,0.0,0.0,0.04366698116064072,0.5309415459632874,0.42539146542549133,My-Whey-Portable-Supplement-Keychain,2022-04-12,5.0,"
Its a little guy but it'll get the job done
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
48,48,0.075,0.638,0.288,0.9133,0.06889103353023529,0.1612904965877533,0.7698184251785278,My-Whey-Portable-Supplement-Keychain,2021-02-20,4.0,"
They’re really cute and the clips are nice. The only downside is they don’t fit a whole scoop of the protein I use, so it’s a little sad I either carry two or just use it for the funnel. Gave the rest to my friends as xmas gifts. Great overall.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
49,49,0.029,0.826,0.144,0.9196,0.014831408858299255,0.13535790145397186,0.8498107194900513,My-Whey-Portable-Supplement-Keychain,2020-01-04,5.0,"
I would argue that this is an essential purchase for just about anyone taking supplements. The convenience factor cannot be understated. I’ve used them for pre and post-workout supps for months now and they have never broken or untwisted. Cleaning is very easy as well. If I had one critique, it would be that they may be just a hair small for some protein scoops. The scoop will fit but you’ll probably miss some of the pour. This is very minor though and should NOT detour your purchase. Get a box of 5 and even if you don’t need them all, they make a great little gift for another lifter.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
50,50,0.089,0.706,0.205,0.8338,0.621331512928009,0.2986423075199127,0.08002621680498123,My-Whey-Portable-Supplement-Keychain,2022-04-12,2.0,"
I really needed them to hold two scoops, but it hardly holds 1/2-3/4 of a scoop. Some dimensions or content measurement would be a great addition to the advertisement and info. They’re honestly too small to be worth using, they could work for pre work out but I don’t use that crap. Be warned.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
51,51,0.0,0.629,0.371,0.9423,0.0015073310350999236,0.02000974491238594,0.9784828424453735,My-Whey-Portable-Supplement-Keychain,2021-08-07,5.0,"
I got this as a solution for going to the gym. They are the perfect size for me. Easy to fill easy to get into a bottle. I think they are great
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
52,52,0.034,0.78,0.186,0.8693,0.012429502792656422,0.0793561041355133,0.9082143902778625,My-Whey-Portable-Supplement-Keychain,2020-03-28,5.0,"
I got tired of hauling around protein or using zip lock bags to carry a single scoop of protein everyday. I wondered if they had something like this, so after a bit of searching, I found these little things. They are amazing. They hold a single scoop of protein each and I can even fit the scoop right into the base of the pack and pour the whole thing in without making a mess.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
53,53,0.0,0.735,0.265,0.8583,0.0022171696182340384,0.09195957332849503,0.9058232307434082,My-Whey-Portable-Supplement-Keychain,2021-07-09,5.0,"
Easy to take any powder with you.. i workout at work so is perfect to take with me and it becomes a funnel for ease of use to put into your water bottle
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
54,54,0.025,0.731,0.244,0.9657,0.005920007824897766,0.023276962339878082,0.9708030223846436,My-Whey-Portable-Supplement-Keychain,2019-02-11,4.0,"
Got these for my wife as stocking stuffers. She loved them. Kept 2 for herself and gave the other 3 to her gym friends.They work great. 4 stars because I wish they had more choices on the design. All 5 have the same boring design on them.Other than that- great product and Amazon had a better price than the manufacturer and with prime, I got free shipping and didn't have to wait 2 weeks for shipping.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
55,55,0.016,0.876,0.108,0.7003,0.024481046944856644,0.2817929983139038,0.6937259435653687,My-Whey-Portable-Supplement-Keychain,2019-09-11,5.0,"
Been using these for preworkout. They seem high quality and effective. The top and bottom screw on tight. The small spout is small enough to pour into a water bottle. Enough room for the roughly 28 grams I put in, with a little room to spare.Not enough room for my protein, but I expected that. I generally take a double dose, plus a few other things like creatine and cacao.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
