,ID,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
190,190,OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate,2022-12-12,4.0,"
Pros: pleasant flavor that isn’t overwhelming or taste too fake, not gritty, relatively easy to shakeCons: can give you some heartburn if you have acid reflux like me
",https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/product-reviews/B002DYIZH6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYIZH6
191,191,OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate,2022-12-20,5.0,"
I love this brand protein it doesn't give me a bloat feeling however the rocky road flavor tastes like a chocolate bar was sitting in the same room as this powder when it was mixed and that's the flavor. It's very weak.
",https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/product-reviews/B002DYIZH6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYIZH6
192,192,OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate,2022-12-27,5.0,"
I loved this protein powder, although for whatever reason I always seem to havve to defacate afterwards.  The smell and taste is really good. Do recommend to those who like chocolate milk.
",https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/product-reviews/B002DYIZH6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYIZH6
193,193,OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate,2023-01-14,5.0,"
Flavor is deliciousVanilla cream
",https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/product-reviews/B002DYIZH6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYIZH6
194,194,OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate,2023-01-11,5.0,"
My husband drinks this regliously.
",https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/product-reviews/B002DYIZH6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYIZH6
195,195,OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate,2016-06-02,5.0,"
I am usually happy with a protein powder if it tastes good and mixes well, and this is great on both counts.  I use protein powders because I am eating at a calorie deficit to lose weight, plus I am a vegetarian and don't really care for most protein-heavy foods (too many eggs just don't agree with my stomach, nuts and butters are super high in calories although I do eat some of those, etc.).  That puts me at huge risk to lose muscle mass, which I don't want to do.  One way to overcome this problem, or at least basically keep up (maybe not gaining, but certainly not losing muscle), is to consume additional protein.I have found one good way to get protein is to make a smoothie in the morning.  I take 8 oz of unsweetened almond milk, plus ground flax seed (or sometimes hemp seeds or chia seeds, depending on what is in the pantry), some type of greens powder or moringa, matcha, PB2, cacao, and protein powder and blend it all together.  Then I add a half cup of frozen mixed berries.  That way I am getting a lot of protein and antioxidants all at once, without too much sugar, but the chocolate/peanut butter/berry taste seems quite decadent.  This is the protein powder I have been using lately and it is one of the best I've tried.  It has a great chocolate taste (this is a review for the double rich chocolate flavor, by the way), and it is such a fine powder, it is easy to measure out and it mixes perfectly without clumps.  (I do use an immersion blender to mix.  I find mechanical means better for such things and it is easier to clean than a standard blender.)I love that this is supplemented with BCAAs.  I have recently become a big fan of BCAAs.  They work so well for me in reducing delayed onset muscle soreness, and I have been lifting heavy (for me) weights lately in an attempt to preserve muscle.  So I have experienced a lot of delayed onset muscle soreness, but I feel that the BCAAs are doing a good job of helping repair my muscles and ease the soreness.  That is a nice plus from this product. Plus, vegetarian diets may be low in BCAAs (although some are found in dairy and eggs).I also like the macronutrient balance here.  This is pretty low in fat and carbohydrates.  Although I am not strictly tracking macros, it is nice to find a protein source that is pretty much just protein and not much else -- I get plenty of fiber in my diet already from fruits, vegetables, beans, and grains, plus that way I can get my fat somewhere else (since fat does taste quite good!), like in using actual butter or olive oil to roast vegetables (instead of cooking spray) or maybe having a little real peanut butter instead of just PB2, having an avocado on taco night, etc.I do like that this is made in the US.  I feel there are better quality controls in the manufacturing process.  Plus, you know, I only feed my pets food and treats made in the US, and I should have standards at least as good for myself!In the end, I highly recommend the double rich chocolate flavor, in particular, as a palatable, easily mixable, nutrient-balanced vegetarian protein formulation.  Once I make it through all the protein powder samples I have accumulated, this is a top contender for a repurchase.
",https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/product-reviews/B002DYIZH6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYIZH6
196,496,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-05,5.0,"
This is a great protein powder all around, but so far chocolate is by far the superior flavor and texture wise.. it does have a couple extra grams of carbs and sugars per serving compared to some more expensive brands, but it also is at the top of the list with amount of protein, vitamins, aminoacids per serving for almost half their cost. As I said I've tried a few flavors (chocolate, vanilla, cookies and cream). Chocolate was by far the best. It really was like a chocolate shake, got to a nice smooth consistency. The others were lacking flavor - more chalky, vitamin milky water with an artificial sugar aftertaste.. that also makes the chocolate great for blending up some greens and stuff as well.
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
197,497,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-19,4.0,"
I wanted a protein with more grams per serving and found this one. I go to the gym regularly and I use this shake as a meal replacement. I have the chocolate and peanut butter flavor, very smooth but also very thick (two scoops with oatmilk) Flavor is ok, I like to add peanut butter to make it better. This powder does make me gassy so I don't drink it if I know I can't fart in peace.
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
198,498,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-14,4.0,"
Because it is chocolate, I expected this product to taste better, but it tastes bitter to me. Someone told me that instead of using creamer, I should put some of this into my coffee for weight loss. Perhaps it does help because my weight is down, however, I will NOT purchase this product again because, unknown to me before, it's extremely high in cholesterol. To cut down on the cholesterol and make it last longer, I'm using about 1/3 of a scoop instead of a whole scoop.
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
199,499,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-07,5.0,"
Been using this flavor (and others) from this brand forever. Tastes better than pretty much everything I have tried. Add some PB for a meal replacement or some SF chocolate syrup and ice for a nice dessert without all the sugar. Handles cravings and keeps me full when using for a meal or a snack. The cost is always a consideration and this is the perfect blend of flavor, quality, and  quantity at a great price
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
200,500,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-02,3.0,"
Really 2.5 for me, I gave it the extra half star since I am rating it on the following which is subjective at best.  I have been using this protein drink (Chocolate) for years, and I was happy with it.  I gave it a 4.5 out of 5.  It tasted good, mixed well, and had a good consistency.  This is based on using it with a blender only, with a ""thick shake"" setting.  Recently, something changed.  The price increased by about 10% to 20% and the amount decreased by about 10%, from 2lbs to 1.78lbs.  This annoyed me, but was not enough to give it up.  I understand that things go up sometimes, not enough to change my rating, so I re-ordered.  When I tasted it I realized something had really changed.  The taste was… different, and not in a good way.  It's hard to describe, but it tasted ""artificial,"" definitely not what I was used to.  The taste was strange; previously it tasted like a milk shake, I could not tell that there was anything artificial in it.  But now… it was not good.  It was tolerable, I have tasted worse protein drinks, but it definitely was not what I was used to from this brand.  I then compared labels from the old to the new.  The only difference was at the end of the ingredients it listed an ""immune support blend"" of C, D and Zinc.  I don't see how this alone could change the taste so much, but something did.  I used to alternate between this and the ""Naked Whey"" brand, since the ""Naked Whey"" was a lot more expensive and it did not taste as good, .but was all natural.  Unfortunately, the taste in the new version is bad enough for me to give it up completely.
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
201,501,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-18,4.0,"
I like and and everything but it came with no scoop
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
202,502,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-18,4.0,"
same as above
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
203,503,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-16,5.0,"
It tastes good and has a lot of protein and theres no reason not to buy it. almost killed my dog though
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
204,504,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-12,5.0,"
I USE THIS EVERY MORNING. THIS IS A GOOD QUALITY WHEY PROTEIN POWDER FOR MAKING SMOOTHIE / PROTEIN SHAKE. I MIX IT WITH FROZEN WILD BLUEBERRIES AND SOME 2% MILK.
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
205,505,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-18,5.0,"
I'm on the row machine and I can smell cookies and cream! 😁
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B0BJLBD427
206,506,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-17,5.0,"
High protein and good quality!!
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
207,507,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-03,4.0,"
Am I the only one who thinks this doesn't take like vanilla at all?
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
208,508,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-16,5.0,"
Mixes easy, good taste
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
209,509,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-06,5.0,"
I got the chocolate flavor and its really good. The scooper it came with is pretty big compared to other dealers. Overall its great
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
210,510,Body-Fortress-Advanced-Chocolate-Vitamins,2023-01-28,5.0,"
I can’t believe how good it tastes. I got the vanilla and blend it with coconut milk and a banana. I’m trying to build a booty, and let me tell you, protein powder has made a big difference. It helps the muscle build. Super happy with this purchase
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
211,511,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-06,5.0,"
Use the product to increase proline on a daily basis. Two t8imes  DAY AFTER  WORKOUT
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
212,512,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-07,5.0,"
Been taking for quite some time & noticed the change
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
213,513,Body-Fortress-Advanced-Chocolate-Vitamins,2023-02-05,5.0,"
I mix it with soy milk it tastes great
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
214,514,Body-Fortress-Advanced-Chocolate-Vitamins,2022-11-22,4.0,"
This stuff is made from a milk byproduct. The prices of whey is beyond ridiculous! This product, I believe, gives you the most bang for your money. The banana creme isn't bad either. I still would compare like crazy before you spend you hard earned money. I tend to favor this brand. Those fancy whey powders and big companies are way overpriced! I care nothing about the ""reasons"" they give. I use this to help out with my protein intake not as a meal replacement. Plus, your body only absorbs protein at a slow rate, so excess protein is wasted.
",https://www.amazon.com/Body-Fortress-Advanced-Chocolate-Vitamins/product-reviews/B0BJLBD427/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B0BJLBD427
